name,meat
Vegetarian Hakka Noodles - Vegetarian Hakka Noodles,FALSE
Mysore Chutney,FALSE
Ragi Halwa | Healthy Indian Sweet Made With Ragi,FALSE
Indian Festive Sweet Rice And Jamun Bhog,FALSE
Raw Tomato Chutney,FALSE
Raw Banana Raita,FALSE
Vegan Burger With Beans And Tofu Patty,FALSE
Bengali Style Kucho Nimki (Diamond Shaped Salty Snacks),FALSE
Tzatziki - A Greek Yogurt Dip,FALSE
Crispy Palak Pakora,FALSE
Malabar Mutton Biryani,TRUE
Thalicha Thayir Sadam - Spicy Seasoned Curd Rice,FALSE
Eggless Fudgy Chocolate Chunk Brownie,FALSE
Marwadi Gatte Ki Kadhi - Gram Flour Dumpling In Yogurt Curry,FALSE
Whole Wheat Flour Chakli,FALSE
Raw Mango Dal Fry,FALSE
KhiraSaku ( Odiya Style Rice Pan Cake),FALSE
Maharashtrian Goda Masala Powder,FALSE
Assamese Fish Fried Rice,TRUE
Chatpata Rajma Salad - Kidney Beans Salad,FALSE
Odisha Style Aloo Husband -Aloo Mash Sabeeji,FALSE
Kashmiri Style Bharit Marchavangun-Stuffed Chillies,FALSE
Karwar Style Bibya Usal (Spiced Cashew Nut Sabzi),FALSE
Chocolate Banana Smoothie Bowl,FALSE
Rava Vada,FALSE
Mushroom Caldine | Vegetarian Goan Mushroom Curry,FALSE
Thai Ice Tea,FALSE
Awadhi Style Karela Ka Dulma - Stuffed Bitter Gourd In Yogurt Gravy,FALSE
Tamarind Ginger Chutney,FALSE
Whole Masala Gobhi - Spiced Whole Roasted Cauliflower Masala,FALSE
Konkani Style Maskasangi Magge Koddel-Drumstick and Mangalore Cucumber Curry,FALSE
Karachi Biscuits,FALSE
Malvani Masala Powder,FALSE
Padipe Saasmi - Udupi Style Amaranth Leaves Curry With Coconut and Tamarind,FALSE
Bengali Style Cholar Dal-Chana Dal,FALSE
Savory Flax Seed Multigrain Crackers,TRUE
Broccoli and Bell Pepper Zunka,FALSE
Stuffed Omelette With Cheesy Garlic Mushroom and Corn,FALSE
Vegetarian Sloppy Joe,FALSE
Bengali Beetroot And Raw Banana Chop (Spiced Cutlet),FALSE
Quick and Easy Bread Upma,FALSE
Vegan Baingan Makhani (Eggplant In Rich Coconut Gravy),FALSE
Thandai Kulfi - Holi,FALSE
Crispy Eggless Pinwheels Bread,FALSE
Watalappan - Steamed Egg Pudding With Jaggery,TRUE
Calcutta Style Ghugni-Tangy Yellow Peas Curry,FALSE
Karantaka Style Seke Undlaka/ Undlige (Mini steamed sweet dumplings),FALSE
Homemade Easy Gulab Jamun - Delicious and Tasty,FALSE
Aamras Ki Kadhi - Mango Kadhi,FALSE
Kerala Pazham Pori - Banana Fritters | Nedra Pazham Fry,FALSE
Mexican Taco With Spicy Tofu Crumble,FALSE
Rava Ladoo | Sooji Laddu,FALSE
Mixed Millet Phulka - Ragi Jowar Bajra Wheat Phulka,FALSE
Pavakka Theeyal - Spicy and Tangy Karela In Tamarind Gravy,FALSE
Parsi Salli Boti,TRUE
Smoked Tandoori Paneer Tikka,FALSE
South Indian Coconut Chutney,FALSE
Khatti Meethi Tindora Sabzi - Gujarati Tindora Nu Shaak,FALSE
Chettinad Style Chilli Gobhi,FALSE
Shandong Spicy Eggplant With Peppers And Potato (Di San Xian),FALSE
Achari Masala Powder,FALSE
Roasted Fennel and Tomato Soup,FALSE
Healthy Aloo Roll (Baked Bread Potato Roll),FALSE
Chicken Donne Biryani - Bangalore Shivaji Military Style,TRUE
Andey Ki Kheer - Egg White Kheer,TRUE
Lilve Ki Sabzi (Green Chickpea Curry),FALSE
Tomato Onion Cucumber Raita,FALSE
Pudina Idli - Mint Flavoured Idli,FALSE
Kothamalli Thovayal (Dry Coriander Leaves Chutney),FALSE
Tomato Noodle Soup,FALSE
Cheesy Vegetarian Pizza Muffins,FALSE
Moong Dal Tikki,FALSE
Ari Pathiri | Malabar Rice Flatbread,FALSE
Amaranth Leaves Khichdi,FALSE
Chole Semiya Pulao - Chickpea Vermicelli Pulao,FALSE
Farali Pattice - A Popular Fasting Food,FALSE
Matar Paneer Galette,FALSE
Udupi Red Parboiled Rice Shavige,FALSE
Masala Roti,FALSE
Fruit And Nut Lauki Brownies,FALSE
Maakhmi Dal-Sindhi Style Moong Dal,FALSE
Corn Cheese Balls,FALSE
Sorekai Majjige Huli (Bottle Gourd In Coconut Yogurt Curry),FALSE
Dum Murgh Kali Mirch - Chicken In Rich White Gravy,TRUE
Paneer Matar Keema,FALSE
Palak Onion Kadhi Pakora,FALSE
Dry Navratan Korma,FALSE
Madurai Spicy Tomato Chutney,FALSE
Baked Cauliflower Samosa,FALSE
Tomato Basil Chicken,TRUE
How to Cook Root Vegetables like Potatoes using a Pressure Cooker,TRUE
Turai Pyaz Hari Mirch Ki Sabzi-Ridge Gourd Stir Fry With Green Chili And Onions,FALSE
Baby Corn Carrot Sabzi,FALSE
Moong Dal Dubka,FALSE
Cucumber Honey Limeade,FALSE
Konkani Style Vengaya Sagle - Eggplant Drumstick Curry,FALSE
Kerala Style Fish Curry,TRUE
Eggplant Steaks,FALSE
Keri Na Gotla Nu Shaak - Gujarati Style Ripe Mango Curry,FALSE
Indo Mexican Roasted Vegetable Taco With Creamy Mayo,FALSE
Tomato Kurma - Thakkali Kurma For Biryani and Parotta,FALSE
Bhojpuri Style Bharbhara,FALSE
Maa Ki Dal - Punjabi Style Black Urad Dal,FALSE
Mini Chilli Cheese Aloo Kulcha,FALSE
Horsegram Chutney,FALSE
Onion Thepla,FALSE
Cauliflower Thoran (Kerala Style Cauliflower),FALSE
Atte Ka Halwa - Whole Wheat Flour Halwa with Khoya,FALSE
Stuffed Half Moon Shaped Kaju Burfi,FALSE
Nellor Kathirikai - Nellor Brinjal Fry,FALSE
Jeera Miri Kolambi - Cumin and Black Pepper Prawns,TRUE
Savory Waffles With Roasted Peppers In Sun Dried Tomato Pesto,TRUE
Chicken Kathi Roll,TRUE
Guacamole Stuffed Quesadilla With Mint Mayo,FALSE
Bharwa Lauki In No Onion No Garlic Makhani Gravy,FALSE
Assamese Narasingh Masor Jhol (Fish In Curry Leaves Gravy),TRUE
Shrimp Walnut Bruschetta Flavored With Cheesy Dip,TRUE
Noodle Soup with Vegetables,FALSE
Kiwi Guava Spritzer,FALSE
Soya Chunks Masala in Coconut Milk,FALSE
Spicy Haryana Style Egg Curry,TRUE
Orange Lemon Tea Cake,TRUE
Beetroot Chutney,FALSE
Watermelon Carrot Radish Juice,FALSE
Fennel Potato Croquettes With Paneer,FALSE
Drumstick Leaves Sabzi With Crushed Peanuts,FALSE
Pudalangai Milagu Kootu,FALSE
Vegetable Lo Mein,FALSE
Doddapatre Soppina Chitranna (Spiced Indian Thyme Rice),FALSE
Bhindi Masala Gravy - Ladies Finger In Tomato Onion Gravy,FALSE
Goan Style French Beans Foogath,FALSE
Medu Vada With Onion (Savoury Donuts),FALSE
Punjabi Sabut Moong Ki Dal,FALSE
Poha Ladoo With Chocolate And Coconut,FALSE
Coriander Semiya - Vermicelli Pulao,FALSE
Mango Chia Seeds Smoothie Topped with Muesli,FALSE
Knol Khol Gravy - Kohlrabi In A Yogurt Based Gravy,FALSE
Corn Bhel,FALSE
Egg And Spinach Breakfast Pizza,TRUE
Dal Dhokli With Sprouted Moong Dal,FALSE
Ragi Sankati - Andhra Style Ragi Mudda,FALSE
Instant Baked Aloo Tikki,FALSE
Sukhe Chole - Dry Masala Chickpeas,FALSE
Parsi Style Dry Guava Curry,FALSE
Quick and Easy Eggless Whole Wheat Chocolate Cupcake,FALSE
Corn and Spinach Whole Wheat Calzone,FALSE
Dhaba Style Egg Curry,TRUE
Masala Palak Bhurji,TRUE
Broccoli and Water Chestnut Soup,FALSE
Kadhai Tofu Sabji,FALSE
Vrat Ki Kachori (Savory Buckwheat Paneer Pastry),FALSE
Jeera Milagu Rasam  - South Indian Pepper Cumin Rasam,FALSE
Bengali Style Hilsa Fish In Poppy Seeds and Yogurt Curry,TRUE
Jeera Hing Aloo,FALSE
Malabar Style Dates Pickle,FALSE
Carrot Semolina Phirni,FALSE
Oil Free Gujarati Undhiyu - No Onion No Garlic,FALSE
Karnataka Style Orange Peels Curry,FALSE
Kerala Style Chakka Pal Kozhukattai-Rice Dumpling In Jackfruit flavored Coconut Milk,FALSE
Achari Paneer Masala,FALSE
Dhaba Style Tawa Pulao - Masala Brown Rice Tawa Pulao,FALSE
Apple Burfi,FALSE
Kerala Style Sugiyan (Sweet Moong Dal Bondas),FALSE
Carrot And Coriander Soup,FALSE
Makki Ki Baked Mathri (Baked Cornmeal Flaky Biscuit),FALSE
Khara Bhath-South Indian Rava Bhath,FALSE
Hyderabadi Chicken Shikampuri Kebab,TRUE
Kadai Broccoli Masala - Broccoli Cooked With Indian Spices,FALSE
Palak Pakora,FALSE
Bhindi Raita (Okra Salad),FALSE
Chana Methi Dal - Fenugreek and Split Bengal Gram Curry,FALSE
Sheer Khurma - Seviyan or Vermicelli Kheer Pudding,FALSE
Chettinad Takkali Sadam,FALSE
Aam Ki Launji,FALSE
Baked Fish In Coconut Milk,FALSE
Andhra Style Chicken Fry,TRUE
Kashmiri Monj Haakh - Knol Khol Flavored With Asafoetida,FALSE
Tamatar Chaat Banarasi Style,FALSE
Mexican Salsa Chicken With Italian Cream Cheese,TRUE
Okra Curry Without Coconut,FALSE
Baked Pasta With Spinach And Artichoke,FALSE
Chicken Chilli Cheese Quesadillas,TRUE
Eggless Oats Cranberry Almond Cookies,FALSE
Italian Style Broccoli And Cauliflower Soup,FALSE
Methi Moong Dal,FALSE
Restaurant Style Chettinad Style Fish Curry,TRUE
Arugula and Fig Salad,FALSE
French Toast BLT Bagel Sandwich,TRUE
Parmesan Cheese Biscuits,FALSE
Sooji Manpasand Burfi - Semolina Coconut Fudge,FALSE
Eggless Beetroot Brownie Made With Amaranth Flour,FALSE
Paneer Bhurji Gravy,FALSE
Coconut Thumbprint Cookies With Pineapple And Apricot Preserve,FALSE
Bharwa Karela With Sweet Potato Filling,FALSE
Kerala Cherupayar Curry (Green Moong and Yellow Moong Dal),FALSE
Rava Kakdi Thalipeeth (Maharashtrian Style Semolina-Cucumber Flatbread),FALSE
Kachi Tikya  - Chicken In Tomato Gravy With Potatoes,TRUE
Nei Appam / Unniyappam - Coconut Banana Fritters,FALSE
Maharashtrian Batatyacha Kees (Pan Fried Spiced Potatoes with Peanuts),FALSE
Kathiri Urulai Masala Kuzhambu - Brinjal And Potato Masala Gravy,FALSE
Kashmiri Style Yakhni Pulao With Chicken,TRUE
Mexican Black Bean Corn Soup,FALSE
Potato Stuffed Dal Dhokli,FALSE
Methi Leaves Curry,FALSE
Malvani Fish Curry - Delicious And Spicy Fish Curry,TRUE
Paruppu Thogayal,FALSE
Potato Vindaloo,FALSE
Dibba Rotti/Minapa Rotti (Pan Idli),FALSE
Kasuri Malai Murgh,TRUE
Chettinad Style Brinjal And Potato Mash,FALSE
Crispy Bakwan Sayur (No Onion No Garlic Vegetable Fritter),FALSE
Spicy Sichuan Cauliflower,FALSE
How To Make Homemade Idiyappam - Rice Sevai,FALSE
Baklava - Turkish Traditional Sweet,FALSE
Vegetable Tagine,FALSE
Spicy Kiwi Salsa with Feta Cheese,FALSE
Mexican Brown Rice and Quinoa Casserole,FALSE
Eggless Christmas Tree Chocolate Cookies,FALSE
Swedish Saffron Buns,FALSE
Saragva Nu Shaak-Drumstick Masala Sabzi,FALSE
Bihari Aloo Bhujiya,FALSE
Chiba Dhokli,FALSE
Stuffed Mushroom With Italian Sausage,TRUE
Kohlrabi (Knol Khol Poriyal),FALSE
Heart Shaped Tea Sandwiches,FALSE
"Watermelon, Chena, Cucumber With Soy Dressing",FALSE
Mixed Millet Khichdi,FALSE
Golpapdi | Gur Papdi | Sukhdi | Gujarati Gol Papdi,FALSE
Chironji dal,FALSE
Apple Upside Down Cake,TRUE
Belle dosa - lentil dosa,FALSE
Mutton Ghee Roast,TRUE
Green Chutney Rava Dhokla - Sooji Dhokla,FALSE
Mamidikaya Pesara Pappu Pachadi - Raw Mango and Dal Chutney,FALSE
Strawberry Brownie Bars,TRUE
Goan Style Sana (Soft Steamed Rice Cakes),FALSE
Raw Banana Stir Fry,FALSE
Zucchini Oatmeal Omelette,TRUE
Pretzel Salad,FALSE
Rajgira Ki Kheer,FALSE
Attukal Soup | Paya Soup,TRUE
Spicy Mixed Vegetable Lollipop,FALSE
Karuva Pillai Pachadi - Karuvepillai Pachadi,FALSE
Sour Arabi Vegetable - Colocasia in Yoghurt Curry,FALSE
Shandong  Style Sweet Potato In Spicy  Caramel Sauce,FALSE
Sarson Saag Pulao-Spinach Mustard Greens Pulao,FALSE
Carrot Peanut Chutney,FALSE
Milagu Rasam - Village Style Pepper Rasam,FALSE
Korean Style Kimchi Udon Stir Fry with Scallions,FALSE
Jhinga Gavar - Shrimps and Cluster Beans Vegetable,TRUE
Chili Bajji - Chili Bajji / Green Chili Fritters,FALSE
Mushroom 65 (Indian Style Spicy Mushrooms with Chillies),FALSE
Whole Wheat Zucchini Cake,FALSE
Phulkari Pulao,FALSE
Spicy Thai Pasta With Roasted Vegetables,FALSE
Garfield's Lasagna With Minced Meat And Italian Spices,TRUE
Chilli Paneer Quesadilla,FALSE
Breakfast Enchiladas With Mushroom Sauce,FALSE
Chettinad Vengaya Kosu - Chettinad Vengaya Kosu,FALSE
Caramel Apple Trifle,FALSE
Saoji Methi Pulao - Maharashtrian Style Fenugreek Leaves Pulao,FALSE
Chicken Sweet Potato and Dill Curry,TRUE
Parsi Style Sekta Ni Sing-Sweet and Spicy Drumsticks Cooked In Coconut Water/Toddy),FALSE
Karwar Style Varan Kadhi - Toor Dal in Coconut Milk Curry,FALSE
Maharashtrian Style Kothimbir Oats Vadi,FALSE
Carrot Pachadi With Coconut - Carrot Coconut Pachadi,FALSE
Biryani Chamanthi - Biryani Chammanthi,FALSE
Dairy Free Chocolate Pudding,FALSE
Carrot and Ginger Spiced Dosa,FALSE
Mughlai Keema Paratha,TRUE
Dried Chole - Sukhe Chole,FALSE
Strawberry Banana Sorbet,FALSE
Grilled Chicken With Vegetables,TRUE
Kadhai Tofu Sabji,FALSE
Fruit Sandwich,FALSE
Palak Pulao - Palak Pulao,FALSE
Leek Mushroom and Lemon Risotto,FALSE
Rawal Pindi Style Chole - Rawal Pindi Style Chole,FALSE
Sprouted Moong Dal,FALSE
Ukadpendi - Maharashtrian Style Spiced Rice Flour Porridge,FALSE
Carrot Semolina Phirni,FALSE
Andhra Style Uppu Pindi (Rice Rava and Moong Dal Pudding),FALSE
Chana Dal Khichdi,FALSE
Postal Millet Salt Pudding,FALSE
Ambur Star Chicken Biryani,TRUE
Punjabi Steel Bundi Kadhi,FALSE
Boti Masala Chaat - Fryums Chaat,FALSE
Matar Ki Tehri - Fragrant rice cooked with spices and fresh peas,FALSE
Beans Curry,FALSE
Mushroom Ghee Roast,FALSE
Mullangi Mor Pachadi (Radish in spicy tempered Yogurt Gravy),FALSE
Mangalorean Style Bafat Pito-Bafat/Bafad Spice Mix Powder,FALSE
Pineapple Rasam,FALSE
Chocolate Cheese Gujiya,FALSE
Mediterranean Orzo Pasta Salad With Feta Vinaigrette,FALSE
Andhra Style Vegetarian Biryani with Soya Chunks,FALSE
Kerala Style Vendakka Uppadan,FALSE
Pudina Pyaz Kachumber Salad - Mint and Onion Salad,FALSE
Sweet and Spicy Ripe Mango Curry,FALSE
Poondu Milagu Kuzhambu - Tamilnadu Style Garlic and Black Pepper Curry,FALSE
Palak Paneer,FALSE
Aloo Masala Puri,FALSE
Goan Style Brinjal Bharta,FALSE
Dahi Sabudana (Savory Tapioca Pearls Seasoned with Yogurt),FALSE
Horsegram And Foxtail Millet Idli,FALSE
Kashmiri Style Nadru - Kashmiri Style Nadru Yakhni,FALSE
Karnataka Style Ranjaka - Karnataka Style Ranjaka,FALSE
Grilled Tomato And Cheese Sandwich,FALSE
Bangalore Restaurant Style Sambar,FALSE
Odia Chatu Besara (Mushrooms in Spicy Mustard Curry),FALSE
Veg Lebanese Mihshi Malfuf (Stuffed Cabbage Leaves),FALSE
Baked Paneer Corn Kebab,FALSE
Apple Roses With Homemade Puff Pastry Sheets (Eggless),FALSE
Thai Pumpkin Soup With Red Curry Paste,FALSE
Cheese And Olive Spaghetti,FALSE
Mushroom Curry,FALSE
Mirchi Pakodi,FALSE
Assamese Style Ghila Pitha (Sweetened Rice Fritters),FALSE
Mushroom Thoran - Mushroom Thoran,FALSE
Corn And Peas Curry,FALSE
Kala Vatana Amti - Kala Vatana Amti,FALSE
Sprouted Moong Dal - Spicy Sprouted Lentil Curry,FALSE
Kerala Chicken Roast,TRUE
Kerala Style Taro Root Curry (Colocasia),FALSE
Pavakka Pachadi - Bitter Gourd Pachadi,FALSE
Dry Fruits Spongy Cake,FALSE
Broccoli Egg Bhurji - Broccoli Egg Bhurji,TRUE
Chutney Podi Sadam - Rice Flavoured With Chutney Podi,FALSE
Lemon Coconut Chia Energy Balls,FALSE
Whole Wheat Spinach And Tofu Paratha,FALSE
Eggless Tutti Frutti Cake,FALSE
Mooli Bhurji - Radish Bhurji,FALSE
Kiwi Basil Lemonade,FALSE
Vegetable Dal Pakor - Dal Bhajiya,FALSE
Bhel Puri - Bhel Puri,FALSE
Strawberry Raita,FALSE
Chironji and Makhane Kheer,FALSE
Black Cherry Glazed Thandai Burfi,FALSE
Eggless Nutella Crepes With Strawberries,FALSE
Chickpea Potato - Chatpata Baby Potato,FALSE
Rase Wale Aloo (Boiled Potato in Tangy Tomato Sauce),FALSE
Stuffed Mango Pickle - Gujarati Double Mango Pickle,FALSE
Biryani Chammanthi (Green Chutney),FALSE
Easy Gajar Halwa With Khoya Made In A Pressure Cooker,FALSE
Garlic Red Chicken Gravy,TRUE
Vepampoo Kara Colomb - Vepampoo Kara Kuzhambu,FALSE
Bell Pepper Sabji-No Onion No Garlic,FALSE
Dim Posto - Bengali Egg Curry With Poppy Seeds,TRUE
Patishapta (Rice Crepe),FALSE
Omakka Curry - Kerala Style Papaya Curry,FALSE
Buckwheat Apple Cinnamon Loaf Cake,FALSE
Foxtail Millet Paruppu Adai With Keerai - Foxtail Millet and Lentil Crepes with Spinach,FALSE
Pasta Payasam - Fusion Payasam With Pasta,FALSE
Penne Pasta In White Sauce,FALSE
Dal Tadka Flavored with Lemon and Coriander,FALSE
Tandoori Chicken Momo,TRUE
Chettinad Beans and Cauliflower Poriyal (South Indian Stir Fry),FALSE
Strawberry and Chocolate Rolls With Vanilla Glaze,TRUE
Healthy Fulkopir Paturi (Bengali Style Cauliflower Dumplings),FALSE
French Toast With Oven Roasted Streaky Bacon,TRUE
Banarasi Style Tomato Chaat - Tamatar Chaat Banarasi Style,FALSE
Baked Modak and Karanji / Gujiya,FALSE
Dal Banjara - Langar Wali Dal,FALSE
Zucchini Keerai Thogayal - South Indian Tangy Spinach and Zucchini Chutney,FALSE
Pan Fried Onion Pakora - Pan Fried Onion Pakora,FALSE
Chicken Lasagna,TRUE
Egg Scramble With Drumstick Leaves,TRUE
Sweet and Spicy Tomato Chutney With Garlic,FALSE
Veppam Poo Rasam (Neem flower Rasam),FALSE
Broccoli Almond Soup - Broccoli Almond Soup,FALSE
Odia Style Chuin Aloo Besara-Potato and Drumsticks Fry In Mustard Paste,FALSE
Konkani Style Solkadhi - Kokum Drink,FALSE
Goan Masoorchi Usali,FALSE
Spinach Potato Frittata Bites,TRUE
Creamy Mushroom Risotto,FALSE
Tawa Mushroom,FALSE
Soft and Crispy Cheese Stuffed Puff Sticks,FALSE
Tomato Jam,FALSE
Gram flour and Chilli vegetable,FALSE
Potato Achari,FALSE
Watermelon Cucumber Gazpacho,FALSE
Shakshuka With Oats-A High Protein Breakfast,TRUE
Kerala Special Mambazha Puliserry,FALSE
Broad Bean And Courgette Zucchini Pilaf,FALSE
Patiala Aloo,FALSE
Muesli Oats Cupcake Filled with Yogurt and Strawberries,TRUE
KFC Style Crispy Chicken Popcorn,TRUE
Corn Capsicum Sandwich - Corn And Capsicum Sandwich,TRUE
Custard Milk-Spanish Custard,TRUE
Sesame Bread Patties (Bread Cutlets),FALSE
Kongunadu Style Vetrilai Saadam - Betel Leaves Rice,FALSE
Lauki Bharta,FALSE
Chettinad Muttai Masala - Chettinad Style Egg Curry,TRUE
Goan Kaju Curry,FALSE
Bihari Suran Chutney - Bihari Suran Chutney,FALSE
Lahori Aloo,FALSE
Beetroot Chicken Cutlets,TRUE
PC Board GT Pasta - Cheesy Baked Ziti Pasta,FALSE
Thai Style Khao Tom (Black Rice Clear Soup),TRUE
Dahi Batata Puri Chaat - Classic Indian Tea Time Snack,FALSE
Quick Vegetable Noodles,FALSE
Thai Yellow Curry,FALSE
Creamy Mixed Vegetable Risotto,FALSE
Thandai Flavoured Rice Kheer,FALSE
Lemongrass Coconut Rice,FALSE
Cheese And Black Beans Quesadillas,FALSE
Tawa Amritsari Kulcha,FALSE
Paneer Bhurji With Capsicum,FALSE
One Pot Spinach Macaroni Pasta,FALSE
Chilli Baby Corn (Manchurian),FALSE
Sri Lankan Pumpkin Curry - No Oil,FALSE
Asian Black Pepper Basa Fish,TRUE
Goan Chana Ros - Goan Chana Ros,FALSE
Nutty Oats and Berry Truffle,FALSE
Kavati - Nepali Beans Soup,FALSE
Baked Masala Namak Para - Carom Seeds Spiced Biscuits,FALSE
Roasted Bell Pepper Quinoa,FALSE
Chili Coriander and Capsicum Rusk Chutney,FALSE
Millet and Jowar Paniyaram,FALSE
Double Ka Meetha With Mixed Nuts Rabri,FALSE
Thalipeeth Bhajani -Typical Maharashtrian Multigrain Flour Mix,FALSE
Noodle Sizzler With Garlic Pepper Sauce And Baked Vegetables,FALSE
Egg Muffin With Vegetables,TRUE
Sweet and Spicy Totapuri Mango Chutney,FALSE
"Healthy Vegetable Fries (Oven roasted Potato, Zucchini and Carrot Fries)",FALSE
Avarekalu Usli (Broad Bean In Gravy),FALSE
Andhra Style Pulsess,FALSE
Sugarpare (Shankarpali),FALSE
Cashew Bunch,FALSE
7 Cups Burfi,FALSE
Punjabi radish bhurji,FALSE
Andhra Cheese and Vegetables Pesarattu,FALSE
Broccoli Salad with Roasted Onion and Peppers,FALSE
Bihari Green Peas Bharbhara,FALSE
Punjabi Wadi Choliya Ki Sabzi,FALSE
Mooli Raita - Radish Raita,FALSE
Mexican Style Scrambled Egg Enchiladas,TRUE
"Spinach, Apple and Walnut Salad",FALSE
Bhindi With Cashews and Coconut Sabzi,FALSE
Zucchini Lasagna,FALSE
Mutton Shami Kebab,TRUE
Konkan Style Vali Bhajji Ambat-Spiced Malabar Spinach Dal,FALSE
Kambu Murukku,FALSE
Garlic Naan Without Yeast,FALSE
Coconut Ladoo Stuffed With Pistachios,FALSE
Whole Wheat Buttermilk Vanilla Waffles,TRUE
Avocado Parsley Pasta Salad,FALSE
Coleslaw Salad on Sliced Apple,FALSE
Arbi Ka Saag,FALSE
Waffled Falafels and Vegetables,FALSE
Rajasthani Hare Chana Halwa - Rajasthani Hare Chane Ka Halwa,FALSE
Butter Garlic Naan - Garlic Flavoured Flatbread,FALSE
Garlic Dal,FALSE
Tamter Wangun,FALSE
Brinjal Methi Bharta With Pomagrams,FALSE
Bengali Egg Vegetable - Bengali Egg Curry,TRUE
Spicy Neer Dosa,FALSE
Spaghetti Pasta In Green Olive Pesto Sauce,FALSE
Tomato Onion Vegetable - Tomato Onion Vegetable,FALSE
Rajasthani Style Oliya (Sweetened Rice Yogurt Pudding),FALSE
Mexican Style Vegetarian Chimichanga-Deep Fried Burrito,FALSE
Surti Obbattu - Fruit and Nut Pooris In Saffron Milk,FALSE
Togarikalu Akki - Karnataka Style Rice Rava Upma with Fresh Pigeon Peas,FALSE
Easy Potato Kurma,FALSE
Suva Methi Baingan Sabzi ( Eggplant in Dill and Methi leaves Curry),FALSE
Matki Chi Rassa Bhaji (Maharashtrian Style Moth Beans Cooked with Goda Masala),FALSE
Cream Cheese Swirl Browniess,FALSE
Aloo Amritsari,FALSE
Karela Aur Baingan Ki Sabzi - Bitter Gourd Brinjal Sabzi,FALSE
Greek Style Briami (Simple Vegetable Stew),FALSE
South Indian Style Sorakkai Kootu - Bottle Gourd Cooked with Lentils,FALSE
Tattha Poyaru Sambar - Black Eyed Beans Sambar,FALSE
Wheat Rava Halwa,FALSE
Kerala Style Vedakkai Pachadi - Kerala Style Vendakkai Pachadi,FALSE
Jaggery Sweetened Apple Oatmeal,FALSE
Vegetable Fried Mug Pulses - Bengali Style Mong Dal With Binta Vegetables,FALSE
Healthy Pumpkin Carrot Idli,FALSE
Breakfast Bar With Berries Quinoa and Oats,FALSE
Rajasthani Ghasela (Besan Ka Pitta),FALSE
Zucchini And Bell Pepper Stir Fry,FALSE
Haldi Ki Sabzi,FALSE
Erode Pallipalayam Chicken Fry,TRUE
Cauliflower Coconut Milk Stew,FALSE
Oven Baked Sweet Potato Fries,FALSE
Raw Mango and Cucumber Salad - Raw Mango Cucumber Salad,FALSE
